time,fut_temp,fut_rh,fut_uwind,fut_vwind,fut_wind,hist_temp,hist_rh,hist_ws,FWI,hist_temp-4,hist_rh-4,hist_ws-4,FWI-4,hist_temp-3,hist_rh-3,hist_ws-3,FWI-3,hist_temp-2,hist_rh-2,hist_ws-2,FWI-2,hist_temp-1,hist_rh-1,hist_ws-1,FWI-1,hist_temp0,hist_rh0,hist_ws0,FWI0,hist_temp1,hist_rh1,hist_ws1,FWI1,hist_temp2,hist_rh2,hist_ws2,FWI2,hist_temp3,hist_rh3,hist_ws3,FWI3,hist_temp4,hist_rh4,hist_ws4,FWI4,hour,dow,doy,month
2021-09-14 10:00:00,90.06442812500008,23.200000000000003,3.35541,2.6843280000000003,4.297021419504911,86.53999999999999,20.56,8.097940000000001,20.27334555469981,97.736,10.75,6.509670000000001,18.49974609270577,95.9,8.75,5.32406,15.749531774335455,95.306,10.31,5.32406,15.253040403765102,94.964,12.0,4.80955,13.568616401022089,90.662,20.12,4.85429,12.43098454394719,89.63600000000001,18.56,1.8119700000000003,5.278614740383847,91.256,14.69,2.21463,6.486939807756232,90.176,11.0,2.72914,8.078513748348227,87.656,11.06,6.241230000000001,17.51069243222641,0.40471456356112473,0.14237172979226365,0.6473554254622432,0.6816387600233341
2017-07-24 04:00:00,73.65920000000001,91.0,1.3645334,-0.7158208,1.5408928637086359,68.666,65.69,1.92382,3.0086961903885667,72.158,39.5,3.78053,7.641501118199316,72.392,41.62,2.77388,5.615280599932386,71.582,44.19,3.22128,6.216454530539784,72.32,53.12,2.12515,3.843125573881853,68.21600000000001,54.94,0.26844,1.6607401739563417,73.994,42.31,1.76723,3.841139998721036,72.19399999999999,36.69,0.87243,2.6835994228782853,72.23,40.94,2.08041,4.431926134118798,67.51400000000001,48.19,2.21463,4.239606143110967,0.16589613269341502,0.0,0.5325782277370062,0.5508090958869698
2019-05-02 16:00:00,80.02580000000007,14.5,9.126715200000001,-0.1789552,9.128469494144026,65.714,56.12,7.06892,11.285406277061892,75.28999999999999,25.12,8.83615,20.70704920718231,86.108,17.0,4.80955,12.706797066474524,83.516,17.44,1.92382,5.565209344473932,74.714,30.06,3.19891,7.35886430456653,57.218,65.81,8.41112,11.467939849919857,52.556,63.38,10.15598,14.31721692169227,53.69,80.81,10.55864,9.244095043369729,59.972,57.38,12.9746,20.117784961756225,61.916,49.56,11.31922,19.35780740843536,0.618369803069737,0.415571854993052,0.32805753461442005,0.40471456356112473
2018-08-18 04:00:00,78.45622812500005,58.400000000000006,1.6553356000000001,2.8185444000000004,3.268689107792101,68.414,91.12,3.84764,2.149779906080168,62.564,74.62,3.26602,3.772983277793912,57.938,88.75,0.82769,0.7806843911971936,57.506,91.81,0.98428,0.6905125762134643,59.522,92.19,4.2503,2.1094026185089216,60.332,76.19,2.34885,2.6720708564639564,58.04600000000001,78.06,1.49879,1.761228249747487,56.012,78.38,4.07134,4.03040620669508,58.892,96.0,5.32406,1.8828418297510108,58.532,82.25,1.29746,1.3647865555456848,0.16589613269341502,0.6550778971785186,0.5892554411139688,0.618369803069737
2021-06-19 04:00:00,80.11940000000001,32.1,-1.9237684000000002,4.250186,4.665293762608584,66.05600000000001,50.5,3.91475,6.647444195740447,57.956,80.62,2.39359,2.3057099435503448,55.49,88.06,2.0133,1.3943783307983213,55.868,95.94,5.435910000000001,1.8978144502645455,54.266,93.5,6.129380000000001,2.643208357230803,53.114,92.75,4.31741,1.991997749383188,53.168,94.25,4.138450000000001,1.6900672347949608,54.014,93.31,4.78718,2.111449070693812,52.664,95.62,1.58827,0.652963422748223,54.482,91.94,0.76058,0.6042393050386243,0.16589613269341502,0.6550778971785186,0.4490961013155793,0.479425538604203
2022-09-28 16:00:00,86.96842812500003,38.5,0.49212680000000003,4.47388,4.500865588048397,87.908,28.44,5.86094,13.499583339823468,83.642,23.31,2.84099,7.227220715433078,83.55199999999999,14.38,1.49879,4.788243931828142,82.202,16.0,4.0266,10.810139400407166,76.946,29.56,4.96614,11.216211879700287,66.416,61.81,10.71523,15.88159600957273,67.244,58.31,8.097940000000001,12.633361845415628,72.914,50.38,8.7243,14.595657360236103,78.25999999999999,41.5,5.92805,11.54233718887042,75.884,48.06,3.40024,6.254543603788211,0.618369803069737,0.28184285212220994,0.6761067413467258,0.6816387600233341
2021-04-13 04:00:00,57.87680000000006,37.8,-2.6395892,5.905521600000001,6.468586902316704,46.724,94.62,4.83192,1.828039002300849,45.716,100.0,1.99093,0.4015186873711355,48.344,86.81,1.02902,0.929905442841077,55.22,42.5,1.83434,3.8590910663819407,47.48,99.5,4.2503,0.8792640925986185,49.352,95.56,6.77811,2.350842187942964,48.902,96.38,7.02418,2.2244982539294145,46.616,95.06,2.72914,1.0315232568838877,46.04,96.31,5.74909,1.8094928333285247,45.608,94.5,4.183190000000001,1.6014211631982644,0.16589613269341502,0.14237172979226365,0.27846140596347235,0.3271946967961522
2019-01-15 04:00:00,49.32682812500006,87.10000000000001,4.608096400000001,2.8409138,5.4134410175713015,47.948,94.44,2.0133,0.8527041751196355,48.218,100.0,1.00665,0.2628576211171377,54.266,54.5,2.93047,4.878290502970792,53.636,55.94,2.97521,4.875457093535601,52.034000000000006,66.62,1.7896,2.702936767885724,55.832,44.56,1.74486,3.623173847078057,53.114,53.06,3.40024,5.637262012390174,51.836,57.0,5.92805,9.209305864779228,52.898,62.25,0.6711,1.7225928648863296,48.74,96.19,2.63966,0.9028077921036786,0.16589613269341502,0.14237172979226365,0.04108432376986344,0.08323691620031025
2019-02-26 16:00:00,65.15962812500005,40.0,0.33554100000000003,1.3869028,1.4269152530297096,54.356,81.25,4.16082,3.6712471084313743,52.7,78.81,9.26118,8.739885953736213,54.59,45.81,8.70193,15.512681231804551,51.116,60.81,7.65054,11.245701139465112,44.33,75.5,6.82285,7.091808586041354,52.07,63.31,9.283550000000002,13.103507975901342,55.832,28.31,4.89903,10.979183938279563,52.466,23.31,8.276900000000001,19.34620381049743,47.354,38.81,10.49153,20.19374495485044,47.66,73.62,10.04413,11.084483741100543,0.618369803069737,0.14237172979226365,0.1555304187629216,0.16589613269341502
2017-11-05 04:00:00,55.83382812500008,83.2,3.0198690000000004,-0.4250186,3.0496310576046675,53.978,98.94,6.129380000000001,1.4545707268656618,63.41,39.75,6.75574,13.173145053584216,63.914,31.62,3.01995,6.77527694854666,57.668,37.94,2.19226,4.721269050492448,57.092,68.06,0.55925,1.4801774345810943,61.718,53.88,1.2527200000000005,2.567227979364439,62.564,43.31,1.92382,3.998434311892349,58.388000000000005,45.38,2.505440000000001,4.824603967555295,49.80200000000001,89.94,3.82527,2.139367222968902,51.746,92.38,6.75574,3.1383611846404205,0.16589613269341502,0.7559753651467324,0.7490157876964552,0.793577803248942
2021-08-12 04:00:00,74.06780000000006,81.2,0.9395148,3.8922756,4.004060115154916,67.60400000000001,69.69,1.00665,1.805826171669314,73.994,58.5,2.57255,4.312281680563948,77.81,50.12,3.17654,5.579131506943145,73.112,43.12,1.8119700000000003,3.872113195261457,72.122,40.62,1.96856,4.255572622586863,65.516,51.56,2.4607,4.34367804100666,62.024,46.0,2.55018,4.881573548364963,58.586,73.12,2.25937,2.823348055583799,58.334,77.75,2.39359,2.5650671462739854,57.614,84.94,2.237,1.8031214372010231,0.16589613269341502,0.415571854993052,0.5758951096788278,0.618369803069737
