YEAR,MO,DY,HR,WS2M,RH2M,T2M
2022,1,26,4,1.19,93.62,2.29
2022,1,26,5,1.16,87.44,2.41
2022,1,26,6,1.11,83.12,2.69
2022,1,26,7,0.94,82.38,3.19
2022,1,26,8,1.03,78.81,5.73
2022,1,26,9,1.1,73.44,7.8
2022,1,26,10,1.11,66.69,11.04
2022,1,26,11,1.2,61.62,13.84
2022,1,26,12,1.29,55.81,16.08
2022,1,26,13,1.26,53.94,17.01
2022,1,26,14,1.12,55.62,17.05
2022,1,26,15,0.65,60.0,16.51
2022,1,26,16,0.5,66.62,14.62
2022,1,26,17,0.77,66.31,12.58
2022,1,26,18,0.77,71.19,11.38
2022,1,26,19,0.79,78.06,10.01
2022,1,26,20,0.85,82.38,9.05
2022,1,26,21,1.03,85.62,8.26
2022,1,26,22,1.0,89.0,7.41
2022,1,26,23,0.8,91.56,6.71
2022,1,27,0,0.8,94.81,5.98
2022,1,27,1,0.83,97.12,5.43
2022,1,27,2,0.78,96.88,5.19
2022,1,27,3,0.74,95.94,5.15
2022,1,27,4,0.83,96.44,4.96
2022,1,27,5,1.04,96.44,4.88
2022,1,27,6,1.2,99.38,4.34
2022,1,27,7,1.15,100.0,4.37
2022,1,27,8,1.19,87.88,8.04
2022,1,27,9,1.33,79.25,10.62
2022,1,27,10,1.27,71.88,13.55
2022,1,27,11,1.45,57.88,16.25
2022,1,27,12,1.46,52.19,17.26
2022,1,27,13,1.45,50.0,17.65
2022,1,27,14,1.35,50.81,17.61
2022,1,27,15,1.13,55.25,16.89
2022,1,27,16,0.95,69.81,14.07
2022,1,27,17,1.2,65.06,11.62
2022,1,27,18,1.2,65.38,10.85
2022,1,27,19,1.17,66.38,10.23
2022,1,27,20,1.24,69.62,9.3
2022,1,27,21,1.31,76.12,7.9
2022,1,27,22,1.3,82.56,6.68
2022,1,27,23,1.33,86.0,5.98
2022,1,28,0,1.37,86.12,5.71
2022,1,28,1,1.42,85.81,5.54
2022,1,28,2,1.47,84.69,5.23
2022,1,28,3,1.48,83.62,4.83
2022,1,28,4,1.43,82.94,4.35
2022,1,28,5,1.39,82.56,3.9
2022,1,28,6,1.36,82.31,3.65
2022,1,28,7,1.3,82.44,4.38
2022,1,28,8,1.49,76.0,7.81
2022,1,28,9,2.07,64.44,10.34
2022,1,28,10,1.97,64.06,12.45
2022,1,28,11,1.99,61.19,14.7
2022,1,28,12,2.05,49.19,16.87
2022,1,28,13,1.88,42.88,17.83
2022,1,28,14,1.4,44.69,17.79
2022,1,28,15,0.9,47.88,17.29
2022,1,28,16,0.68,56.12,15.19
2022,1,28,17,0.86,53.38,12.73
2022,1,28,18,1.05,56.44,11.69
2022,1,28,19,1.14,61.19,10.64
2022,1,28,20,1.15,65.5,9.8
2022,1,28,21,1.13,67.38,9.24
2022,1,28,22,1.07,66.5,9.08
2022,1,28,23,0.96,65.62,8.94
2022,1,29,0,0.8,67.12,8.4
2022,1,29,1,0.78,68.5,7.87
2022,1,29,2,0.79,70.75,7.31
2022,1,29,3,0.77,73.0,6.83
2022,1,29,4,0.73,72.75,7.01
2022,1,29,5,0.64,72.19,7.24
2022,1,29,6,0.68,75.44,6.66
2022,1,29,7,0.79,81.12,5.83
2022,1,29,8,0.79,84.56,7.41
2022,1,29,9,1.0,75.81,9.22
2022,1,29,10,1.01,69.81,11.65
2022,1,29,11,1.19,61.19,13.87
2022,1,29,12,1.33,58.31,14.95
2022,1,29,13,1.63,57.75,15.41
2022,1,29,14,1.72,60.06,15.31
2022,1,29,15,1.48,65.06,14.69
2022,1,29,16,0.8,81.88,12.24
2022,1,29,17,1.15,79.69,9.64
2022,1,29,18,1.2,82.75,8.66
2022,1,29,19,1.24,87.44,7.76
2022,1,29,20,1.26,95.5,6.73
2022,1,29,21,1.24,100.0,5.71
2022,1,29,22,1.24,100.0,5.12
2022,1,29,23,1.23,100.0,4.94
2022,1,30,0,1.19,100.0,5.08
2022,1,30,1,1.16,100.0,4.95
2022,1,30,2,1.13,100.0,4.51
2022,1,30,3,1.08,100.0,4.13
2022,1,30,4,0.93,100.0,4.4
2022,1,30,5,0.63,100.0,5.23
2022,1,30,6,0.42,100.0,5.31
2022,1,30,7,0.52,97.56,5.42
2022,1,30,8,0.86,93.94,6.05
2022,1,30,9,1.04,85.81,8.05
2022,1,30,10,1.12,73.88,11.03
2022,1,30,11,1.08,67.56,13.27
2022,1,30,12,0.98,62.06,14.77
2022,1,30,13,0.89,51.06,16.1
2022,1,30,14,0.95,49.69,16.31
2022,1,30,15,1.03,57.94,15.44
2022,1,30,16,0.83,78.38,12.67
2022,1,30,17,1.05,83.19,9.09
2022,1,30,18,1.06,88.94,7.8
2022,1,30,19,1.03,93.38,7.32
2022,1,30,20,1.02,98.81,6.9
2022,1,30,21,1.05,100.0,6.29
2022,1,30,22,1.09,100.0,5.58
2022,1,30,23,1.1,100.0,5.06
2022,1,31,0,1.13,100.0,5.1
2022,1,31,1,1.13,100.0,5.53
2022,1,31,2,1.03,100.0,5.44
2022,1,31,3,0.98,100.0,5.29
2022,1,31,4,0.92,100.0,5.32
2022,1,31,5,0.8,100.0,5.46
2022,1,31,6,0.56,100.0,5.62
2022,1,31,7,0.79,98.56,5.87
2022,1,31,8,0.87,95.81,6.43
2022,1,31,9,0.78,93.31,7.42
2022,1,31,10,1.02,87.81,9.09
2022,1,31,11,1.46,81.0,10.97
2022,1,31,12,1.91,75.56,12.31
2022,1,31,13,1.95,74.19,12.62
2022,1,31,14,1.81,75.62,12.65
2022,1,31,15,1.47,79.19,12.54
2022,1,31,16,0.67,89.62,11.18
2022,1,31,17,0.82,91.06,9.73
2022,1,31,18,0.95,96.62,8.75
2022,1,31,19,1.11,100.0,7.7
2022,1,31,20,1.18,100.0,6.73
2022,1,31,21,1.23,100.0,5.8
2022,1,31,22,1.22,100.0,5.17
2022,1,31,23,1.12,100.0,4.79
2022,2,1,0,1.24,100.0,3.63
2022,2,1,1,1.57,98.5,2.87
2022,2,1,2,1.89,90.38,2.2
2022,2,1,3,1.86,88.25,1.55
2022,2,1,4,1.74,87.69,1.06
2022,2,1,5,1.79,87.94,0.62
2022,2,1,6,1.92,88.69,0.42
2022,2,1,7,2.28,85.31,1.7
2022,2,1,8,3.67,74.31,4.93
2022,2,1,9,4.67,64.56,7.03
2022,2,1,10,5.02,56.94,8.95
2022,2,1,11,5.22,52.5,10.5
2022,2,1,12,5.55,50.0,11.43
2022,2,1,13,5.72,49.06,11.82
2022,2,1,14,5.54,49.75,11.92
2022,2,1,15,4.83,53.88,11.59
2022,2,1,16,3.4,65.25,10.01
2022,2,1,17,2.3,80.88,6.68
2022,2,1,18,2.44,82.88,5.88
2022,2,1,19,2.33,83.62,5.14
2022,2,1,20,2.45,82.25,4.77
2022,2,1,21,2.55,81.38,4.51
2022,2,1,22,2.52,81.62,4.12
2022,2,1,23,2.49,81.81,3.69
2022,2,2,0,2.43,82.12,3.25
2022,2,2,1,2.39,82.69,2.95
2022,2,2,2,2.36,83.69,2.79
2022,2,2,3,2.28,84.88,2.55
2022,2,2,4,2.28,85.56,2.4
2022,2,2,5,2.37,85.88,2.33
2022,2,2,6,2.39,86.69,2.15
2022,2,2,7,2.67,84.06,2.99
2022,2,2,8,3.47,75.12,5.41
2022,2,2,9,3.94,63.5,7.9
2022,2,2,10,4.5,51.88,10.09
2022,2,2,11,4.88,45.75,11.48
2022,2,2,12,5.28,43.69,12.17
2022,2,2,13,5.31,44.25,12.52
2022,2,2,14,4.95,46.62,12.64
2022,2,2,15,4.14,52.38,12.2
2022,2,2,16,2.68,65.81,10.32
2022,2,2,17,1.82,81.0,7.02
2022,2,2,18,1.7,83.69,6.16
2022,2,2,19,1.63,85.38,5.66
2022,2,2,20,1.48,87.44,5.1
2022,2,2,21,1.33,91.62,4.43
2022,2,2,22,1.23,94.5,3.98
2022,2,2,23,1.23,94.81,3.87
2022,2,3,0,1.28,94.5,3.87
2022,2,3,1,1.29,96.88,3.52
2022,2,3,2,1.26,99.19,3.19
2022,2,3,3,1.14,97.0,3.39
2022,2,3,4,1.03,95.31,3.51
2022,2,3,5,1.09,97.25,3.12
2022,2,3,6,1.15,99.81,2.7
2022,2,3,7,1.02,97.62,3.26
2022,2,3,8,1.17,84.44,6.62
2022,2,3,9,1.37,71.62,9.15
2022,2,3,10,1.55,63.88,11.18
2022,2,3,11,1.63,59.5,12.23
2022,2,3,12,1.73,60.88,12.45
2022,2,3,13,1.79,59.94,12.87
2022,2,3,14,1.86,58.88,13.52
2022,2,3,15,1.7,62.5,13.22
2022,2,3,16,0.84,80.94,11.18
2022,2,3,17,1.07,78.81,8.81
2022,2,3,18,1.13,75.0,8.42
2022,2,3,19,1.07,73.38,8.13
2022,2,3,20,0.92,74.5,7.54
2022,2,3,21,0.88,72.06,7.8
2022,2,3,22,0.85,72.12,7.75
2022,2,3,23,0.85,75.38,7.19
2022,2,4,0,0.9,84.56,5.56
2022,2,4,1,1.12,89.94,4.59
2022,2,4,2,1.25,93.62,3.55
2022,2,4,3,1.28,93.25,2.97
2022,2,4,4,1.28,90.69,2.76
2022,2,4,5,1.28,87.56,2.76
2022,2,4,6,1.25,84.88,2.75
2022,2,4,7,1.11,82.38,3.58
2022,2,4,8,1.14,75.62,7.05
2022,2,4,9,1.3,66.12,9.41
2022,2,4,10,1.54,55.19,12.76
2022,2,4,11,1.64,51.38,14.65
2022,2,4,12,1.63,48.06,16.0
2022,2,4,13,1.47,45.44,16.8
2022,2,4,14,1.2,45.94,16.89
2022,2,4,15,1.05,50.75,16.24
2022,2,4,16,0.87,70.31,13.37
2022,2,4,17,1.16,76.31,9.26
2022,2,4,18,1.2,79.25,7.93
2022,2,4,19,1.24,78.06,7.55
2022,2,4,20,1.18,76.69,7.65
2022,2,4,21,0.96,77.19,7.65
2022,2,4,22,0.66,73.31,8.48
2022,2,4,23,0.18,72.75,8.55
2022,2,5,0,0.23,73.25,8.46
2022,2,5,1,0.27,75.75,8.12
2022,2,5,2,0.29,79.75,7.58
2022,2,5,3,0.34,82.5,7.09
2022,2,5,4,0.53,84.44,6.5
2022,2,5,5,0.71,84.44,5.99
2022,2,5,6,0.82,83.5,5.59
2022,2,5,7,0.75,82.62,5.65
2022,2,5,8,0.54,81.12,7.84
2022,2,5,9,0.56,67.81,9.74
2022,2,5,10,0.82,60.06,12.16
2022,2,5,11,1.38,52.81,14.39
2022,2,5,12,1.36,53.12,15.08
2022,2,5,13,1.19,53.38,15.56
2022,2,5,14,1.28,53.88,15.74
2022,2,5,15,1.41,59.38,15.19
2022,2,5,16,0.86,79.44,12.66
2022,2,5,17,1.17,78.56,9.42
2022,2,5,18,1.19,79.75,8.61
2022,2,5,19,1.15,80.69,8.26
2022,2,5,20,1.03,81.75,7.9
2022,2,5,21,0.88,82.81,7.62
2022,2,5,22,0.88,81.31,7.94
2022,2,5,23,0.86,84.31,7.6
2022,2,6,0,0.85,88.12,7.19
2022,2,6,1,0.81,92.38,6.7
2022,2,6,2,0.82,96.62,6.03
2022,2,6,3,0.85,100.0,4.4
2022,2,6,4,0.96,100.0,3.58
2022,2,6,5,1.02,100.0,3.25
2022,2,6,6,1.0,100.0,2.98
2022,2,6,7,0.79,100.0,3.89
2022,2,6,8,1.28,90.44,6.22
2022,2,6,9,1.33,82.44,8.63
2022,2,6,10,1.64,72.19,12.01
2022,2,6,11,1.83,62.81,14.57
2022,2,6,12,1.95,58.19,15.92
2022,2,6,13,2.0,56.06,16.62
2022,2,6,14,1.94,57.38,16.63
2022,2,6,15,1.63,62.44,15.98
2022,2,6,16,0.83,80.75,13.43
2022,2,6,17,1.15,77.38,10.4
2022,2,6,18,1.09,76.38,9.85
2022,2,6,19,0.9,74.0,9.81
2022,2,6,20,0.69,69.19,10.28
2022,2,6,21,0.45,68.25,10.04
2022,2,6,22,0.29,68.5,9.66
2022,2,6,23,0.16,68.12,9.43
2022,2,7,0,0.41,70.81,8.62
2022,2,7,1,0.69,73.88,7.77
2022,2,7,2,0.84,76.19,6.98
2022,2,7,3,0.82,75.38,6.56
2022,2,7,4,0.73,73.88,6.37
2022,2,7,5,0.8,75.38,5.86
2022,2,7,6,0.97,84.56,4.1
2022,2,7,7,0.99,87.38,4.19
2022,2,7,8,1.42,77.38,7.54
2022,2,7,9,1.63,69.38,9.97
2022,2,7,10,2.01,62.56,12.51
2022,2,7,11,2.08,60.25,14.3
2022,2,7,12,2.12,58.56,15.55
2022,2,7,13,2.1,56.88,16.44
2022,2,7,14,2.02,57.19,16.69
2022,2,7,15,1.66,61.81,16.3
2022,2,7,16,0.85,78.81,14.1
2022,2,7,17,1.19,75.94,11.13
2022,2,7,18,1.23,77.88,10.24
2022,2,7,19,1.18,79.69,9.76
2022,2,7,20,1.11,81.25,9.36
2022,2,7,21,0.95,84.44,8.66
2022,2,7,22,0.91,82.75,8.79
2022,2,7,23,0.91,80.31,9.01
2022,2,8,0,0.93,81.62,8.41
2022,2,8,1,0.93,87.44,7.08
2022,2,8,2,0.95,89.75,6.41
2022,2,8,3,0.9,89.0,6.28
2022,2,8,4,0.89,82.62,7.15
2022,2,8,5,0.89,83.88,6.61
2022,2,8,6,1.05,89.12,5.3
2022,2,8,7,1.05,88.81,5.48
2022,2,8,8,1.55,77.56,8.88
2022,2,8,9,1.83,68.69,10.9
2022,2,8,10,1.68,65.5,12.82
2022,2,8,11,1.31,63.69,14.65
2022,2,8,12,1.32,62.25,16.23
2022,2,8,13,1.54,57.69,17.48
2022,2,8,14,1.62,58.12,17.76
2022,2,8,15,1.48,63.06,17.23
2022,2,8,16,0.8,80.69,14.84
2022,2,8,17,1.12,81.0,11.8
2022,2,8,18,1.1,83.81,11.04
2022,2,8,19,0.96,85.38,10.77
2022,2,8,20,0.86,84.94,10.96
2022,2,8,21,0.85,83.31,11.42
2022,2,8,22,0.77,83.69,11.4
2022,2,8,23,0.83,85.75,10.94
2022,2,9,0,0.91,92.12,9.55
2022,2,9,1,1.09,95.94,8.61
2022,2,9,2,1.27,99.0,7.56
2022,2,9,3,1.33,99.88,6.63
2022,2,9,4,1.36,95.69,6.43
2022,2,9,5,1.38,91.38,6.4
2022,2,9,6,1.38,90.44,6.08
2022,2,9,7,1.22,85.31,7.49
2022,2,9,8,1.31,75.94,11.94
2022,2,9,9,1.67,67.12,14.22
2022,2,9,10,1.69,62.19,16.53
2022,2,9,11,1.69,59.19,18.15
2022,2,9,12,1.72,56.75,19.09
2022,2,9,13,1.63,55.38,19.44
2022,2,9,14,1.41,56.31,19.19
2022,2,9,15,1.04,65.81,17.98
2022,2,9,16,0.78,78.38,15.71
2022,2,9,17,1.03,69.75,14.0
2022,2,9,18,0.97,69.25,12.9
2022,2,9,19,0.96,71.06,12.15
2022,2,9,20,1.15,74.56,11.67
2022,2,9,21,1.2,82.81,10.69
2022,2,9,22,1.07,86.44,10.33
2022,2,9,23,0.84,85.12,10.39
2022,2,10,0,0.88,84.81,10.01
2022,2,10,1,1.1,86.88,9.01
2022,2,10,2,1.26,86.25,8.31
2022,2,10,3,1.3,87.56,7.35
2022,2,10,4,1.3,89.69,6.54
2022,2,10,5,1.27,92.69,5.83
2022,2,10,6,1.25,96.31,5.3
2022,2,10,7,1.16,91.31,6.94
2022,2,10,8,1.94,78.94,10.87
2022,2,10,9,1.86,73.25,13.41
2022,2,10,10,1.75,68.0,16.47
2022,2,10,11,1.68,57.5,19.23
2022,2,10,12,1.44,53.19,20.67
2022,2,10,13,1.19,51.75,21.49
2022,2,10,14,0.92,52.69,21.82
2022,2,10,15,0.55,52.81,21.99
2022,2,10,16,0.55,58.62,20.42
2022,2,10,17,1.11,61.44,17.03
2022,2,10,18,1.28,68.75,14.97
2022,2,10,19,1.24,72.94,14.23
2022,2,10,20,1.01,75.12,13.87
2022,2,10,21,0.9,72.31,14.43
2022,2,10,22,0.91,75.06,13.65
2022,2,10,23,1.04,80.31,12.3
2022,2,11,0,1.22,79.38,12.12
2022,2,11,1,1.25,78.81,11.76
2022,2,11,2,1.17,78.31,11.39
2022,2,11,3,1.02,80.75,10.59
2022,2,11,4,0.96,81.94,10.17
2022,2,11,5,1.01,84.0,9.54
2022,2,11,6,1.18,84.25,9.07
2022,2,11,7,1.06,84.0,9.57
2022,2,11,8,1.12,77.62,13.3
2022,2,11,9,1.39,69.94,15.55
2022,2,11,10,1.59,65.12,18.13
2022,2,11,11,1.66,61.06,19.96
2022,2,11,12,1.63,58.81,21.12
2022,2,11,13,1.7,57.0,21.76
2022,2,11,14,1.77,58.38,21.65
2022,2,11,15,1.58,63.56,20.76
2022,2,11,16,0.99,80.31,18.05
2022,2,11,17,1.13,81.5,14.57
2022,2,11,18,1.19,79.81,13.59
2022,2,11,19,1.19,78.94,13.14
2022,2,11,20,1.13,78.69,12.92
2022,2,11,21,0.95,79.94,12.53
2022,2,11,22,0.85,80.0,12.41
2022,2,11,23,0.9,83.0,11.8
2022,2,12,0,1.13,85.06,11.37
2022,2,12,1,1.22,88.5,10.51
2022,2,12,2,1.19,89.5,9.98
2022,2,12,3,1.16,88.31,9.74
2022,2,12,4,1.14,86.62,9.61
2022,2,12,5,1.13,85.19,9.44
2022,2,12,6,1.11,84.44,9.12
2022,2,12,7,0.99,82.69,9.94
2022,2,12,8,1.11,75.38,13.37
2022,2,12,9,1.31,68.94,15.49
2022,2,12,10,1.43,63.38,18.24
2022,2,12,11,1.56,56.06,20.57
2022,2,12,12,1.44,52.5,22.04
2022,2,12,13,1.18,50.5,22.98
2022,2,12,14,0.93,50.44,23.47
2022,2,12,15,0.87,49.75,23.44
2022,2,12,16,0.77,59.19,21.53
2022,2,12,17,0.86,54.31,18.9
2022,2,12,18,0.82,53.25,18.24
2022,2,12,19,0.8,56.94,17.09
2022,2,12,20,0.81,61.88,15.77
2022,2,12,21,0.78,65.0,14.89
2022,2,12,22,0.65,66.31,14.3
2022,2,12,23,0.44,66.69,13.84
2022,2,13,0,0.45,66.5,13.43
2022,2,13,1,0.61,67.12,12.88
2022,2,13,2,0.67,68.44,12.3
2022,2,13,3,0.7,69.94,11.74
2022,2,13,4,0.84,73.5,10.76
2022,2,13,5,0.93,81.56,9.03
2022,2,13,6,1.14,82.75,8.64
2022,2,13,7,0.98,83.62,9.3
2022,2,13,8,1.24,74.0,12.94
2022,2,13,9,1.07,67.25,15.07
2022,2,13,10,0.57,66.31,17.62
2022,2,13,11,0.57,53.81,20.83
2022,2,13,12,0.47,43.69,22.91
2022,2,13,13,0.43,42.38,23.55
2022,2,13,14,0.85,45.0,23.48
2022,2,13,15,0.99,47.62,22.85
2022,2,13,16,0.83,67.19,19.9
2022,2,13,17,1.1,72.5,15.62
2022,2,13,18,1.13,77.56,13.41
2022,2,13,19,1.05,83.69,12.01
2022,2,13,20,1.1,89.88,10.94
2022,2,13,21,1.19,95.88,9.95
2022,2,13,22,1.11,99.81,9.1
2022,2,13,23,1.08,98.62,8.82
2022,2,14,0,1.15,98.81,8.43
2022,2,14,1,1.25,100.0,7.47
2022,2,14,2,1.24,100.0,6.64
2022,2,14,3,1.2,100.0,6.12
2022,2,14,4,1.2,100.0,5.68
2022,2,14,5,1.22,100.0,5.47
2022,2,14,6,1.25,100.0,5.75
2022,2,14,7,1.91,100.0,7.38
2022,2,14,8,2.87,88.88,9.13
2022,2,14,9,3.02,80.31,10.73
2022,2,14,10,3.21,77.06,11.96
2022,2,14,11,3.42,71.81,13.0
2022,2,14,12,3.7,70.5,13.35
2022,2,14,13,4.01,73.81,13.25
2022,2,14,14,4.19,78.31,12.85
2022,2,14,15,4.26,84.81,11.48
2022,2,14,16,4.26,90.5,9.96
2022,2,14,17,3.71,94.38,8.98
2022,2,14,18,3.49,95.25,8.83
2022,2,14,19,3.64,94.94,8.97
2022,2,14,20,4.0,93.94,8.97
2022,2,14,21,4.01,91.69,8.48
2022,2,14,22,3.67,89.06,7.8
2022,2,14,23,2.9,92.62,6.72
2022,2,15,0,2.51,98.5,5.76
2022,2,15,1,2.68,100.0,5.46
2022,2,15,2,2.46,100.0,5.0
2022,2,15,3,2.14,100.0,4.44
2022,2,15,4,2.05,100.0,4.08
2022,2,15,5,2.01,100.0,3.81
2022,2,15,6,1.9,100.0,3.48
2022,2,15,7,2.41,95.38,5.35
2022,2,15,8,3.8,77.81,7.76
2022,2,15,9,4.97,62.69,9.52
2022,2,15,10,5.26,55.25,10.98
2022,2,15,11,5.19,50.38,11.96
2022,2,15,12,5.13,48.12,12.43
2022,2,15,13,5.17,46.5,12.65
2022,2,15,14,5.02,45.69,12.64
2022,2,15,15,4.62,46.38,12.29
2022,2,15,16,3.6,53.38,11.24
2022,2,15,17,2.44,70.56,8.41
2022,2,15,18,2.34,78.19,7.29
2022,2,15,19,2.39,81.69,6.94
2022,2,15,20,2.03,85.5,6.26
2022,2,15,21,1.74,88.62,5.6
2022,2,15,22,1.51,93.38,4.79
2022,2,15,23,1.49,97.81,4.28
2022,2,16,0,1.51,99.94,3.9
2022,2,16,1,1.57,99.0,3.66
2022,2,16,2,1.59,95.56,3.53
2022,2,16,3,1.55,93.31,3.22
2022,2,16,4,1.57,92.0,3.03
2022,2,16,5,1.56,91.62,2.98
2022,2,16,6,1.5,91.81,2.93
2022,2,16,7,1.3,85.88,5.45
2022,2,16,8,2.03,69.56,9.55
2022,2,16,9,2.77,58.0,12.14
2022,2,16,10,3.41,52.0,14.07
2022,2,16,11,3.5,50.31,15.45
2022,2,16,12,3.5,50.31,16.42
2022,2,16,13,3.77,51.06,17.04
2022,2,16,14,4.03,52.56,17.22
2022,2,16,15,3.76,56.62,16.89
2022,2,16,16,2.72,67.0,15.41
2022,2,16,17,2.06,80.31,12.15
2022,2,16,18,2.28,83.88,10.86
2022,2,16,19,3.04,79.94,10.86
2022,2,16,20,3.33,81.56,10.31
2022,2,16,21,2.86,86.25,9.14
2022,2,16,22,2.2,89.44,7.74
2022,2,16,23,1.9,91.81,6.62
2022,2,17,0,1.73,95.69,5.62
2022,2,17,1,1.56,100.0,4.69
2022,2,17,2,1.39,100.0,3.9
2022,2,17,3,1.25,100.0,3.18
2022,2,17,4,1.12,100.0,2.88
2022,2,17,5,1.05,100.0,3.42
2022,2,17,6,1.04,96.56,3.72
2022,2,17,7,0.93,90.31,5.37
2022,2,17,8,1.66,72.56,9.15
2022,2,17,9,1.63,63.12,12.29
2022,2,17,10,1.67,51.75,15.12
2022,2,17,11,1.28,48.75,16.47
2022,2,17,12,0.73,46.44,17.47
2022,2,17,13,0.28,45.38,17.99
2022,2,17,14,0.29,45.25,18.12
2022,2,17,15,0.58,47.94,17.69
2022,2,17,16,0.58,60.88,16.34
2022,2,17,17,0.86,64.06,13.5
2022,2,17,18,0.96,66.19,12.14
2022,2,17,19,0.98,69.81,11.2
2022,2,17,20,0.89,72.88,10.38
2022,2,17,21,0.75,76.31,9.83
2022,2,17,22,0.76,81.12,9.07
2022,2,17,23,0.77,85.06,8.48
2022,2,18,0,0.78,85.19,8.58
2022,2,18,1,0.72,87.5,8.26
2022,2,18,2,0.7,89.94,7.83
2022,2,18,3,0.69,91.31,7.47
2022,2,18,4,0.62,91.25,7.19
2022,2,18,5,0.6,89.31,7.03
2022,2,18,6,0.71,88.06,6.68
2022,2,18,7,0.63,88.19,6.97
2022,2,18,8,0.83,77.38,9.58
2022,2,18,9,0.82,67.44,12.3
2022,2,18,10,1.32,50.69,15.69
2022,2,18,11,1.2,47.38,17.1
2022,2,18,12,1.1,45.69,17.97
2022,2,18,13,1.08,45.12,18.4
2022,2,18,14,1.04,46.69,18.29
2022,2,18,15,0.88,51.88,17.84
2022,2,18,16,0.66,64.19,16.62
2022,2,18,17,0.9,61.75,14.12
2022,2,18,18,1.08,64.38,12.4
2022,2,18,19,1.07,66.06,11.56
2022,2,18,20,0.91,67.25,10.83
2022,2,18,21,0.85,66.31,10.59
2022,2,18,22,0.87,67.38,10.04
2022,2,18,23,0.99,70.81,8.93
2022,2,19,0,1.16,70.75,8.51
2022,2,19,1,1.18,70.94,8.09
2022,2,19,2,1.11,69.44,7.9
2022,2,19,3,0.95,71.38,7.23
2022,2,19,4,0.92,74.06,6.64
2022,2,19,5,1.09,76.5,6.24
2022,2,19,6,1.16,82.19,5.37
2022,2,19,7,0.9,85.12,6.73
2022,2,19,8,1.37,72.19,10.21
2022,2,19,9,1.42,68.81,12.48
2022,2,19,10,1.93,63.12,14.98
2022,2,19,11,1.91,59.31,16.63
2022,2,19,12,1.79,57.31,17.72
2022,2,19,13,1.66,55.0,18.49
2022,2,19,14,1.45,53.62,18.83
2022,2,19,15,1.19,55.56,18.76
2022,2,19,16,0.79,68.5,17.14
2022,2,19,17,1.1,75.81,13.23
2022,2,19,18,1.16,79.19,11.27
2022,2,19,19,1.14,82.81,10.17
2022,2,19,20,1.18,87.12,9.0
2022,2,19,21,1.17,87.81,8.4
2022,2,19,22,1.15,86.56,8.11
2022,2,19,23,1.2,89.25,7.31
2022,2,20,0,1.22,89.06,6.98
2022,2,20,1,1.24,93.25,6.22
2022,2,20,2,1.23,99.88,5.38
2022,2,20,3,1.22,100.0,4.44
2022,2,20,4,1.18,100.0,4.23
2022,2,20,5,1.17,100.0,4.82
2022,2,20,6,1.24,100.0,5.54
2022,2,20,7,2.13,98.62,7.25
2022,2,20,8,2.7,91.5,8.55
2022,2,20,9,3.03,82.81,10.26
2022,2,20,10,3.48,77.56,11.61
2022,2,20,11,3.76,74.62,12.16
2022,2,20,12,3.87,72.25,12.17
2022,2,20,13,3.82,70.44,11.83
2022,2,20,14,3.71,70.5,11.3
2022,2,20,15,3.65,75.12,10.46
2022,2,20,16,3.37,82.88,9.48
2022,2,20,17,3.17,90.69,8.62
2022,2,20,18,3.39,93.75,8.33
2022,2,20,19,3.68,94.06,7.82
2022,2,20,20,3.9,92.0,7.19
2022,2,20,21,3.5,94.0,6.23
2022,2,20,22,3.06,98.06,5.48
2022,2,20,23,2.64,100.0,4.94
2022,2,21,0,2.2,100.0,4.56
2022,2,21,1,1.91,100.0,4.56
2022,2,21,2,1.73,100.0,3.98
2022,2,21,3,1.68,100.0,3.33
2022,2,21,4,1.6,100.0,2.73
2022,2,21,5,1.52,100.0,2.23
2022,2,21,6,1.51,100.0,1.98
2022,2,21,7,1.77,90.81,4.71
2022,2,21,8,3.11,69.69,7.64
2022,2,21,9,3.54,52.88,9.4
2022,2,21,10,3.47,46.25,10.72
2022,2,21,11,3.47,45.06,11.63
2022,2,21,12,3.6,46.62,12.12
2022,2,21,13,3.89,49.38,12.26
2022,2,21,14,4.18,54.12,11.9
2022,2,21,15,4.42,61.06,10.93
2022,2,21,16,4.26,70.62,9.34
2022,2,21,17,3.07,84.38,7.37
2022,2,21,18,2.3,94.12,6.1
2022,2,21,19,2.03,100.0,5.52
2022,2,21,20,2.31,98.69,6.25
2022,2,21,21,2.8,96.31,6.83
2022,2,21,22,3.08,94.06,7.0
2022,2,21,23,3.13,93.38,6.63
2022,2,22,0,2.75,94.06,5.68
2022,2,22,1,2.55,94.44,4.97
2022,2,22,2,2.37,94.75,4.51
2022,2,22,3,2.21,95.31,4.18
2022,2,22,4,2.01,95.88,3.8
2022,2,22,5,1.98,95.38,3.52
2022,2,22,6,1.99,94.5,3.33
2022,2,22,7,2.68,88.75,5.07
2022,2,22,8,3.7,81.31,6.57
2022,2,22,9,4.03,71.69,7.31
2022,2,22,10,4.07,63.69,7.94
2022,2,22,11,4.09,59.88,8.27
2022,2,22,12,4.06,59.19,8.09
2022,2,22,13,4.1,59.06,8.12
2022,2,22,14,4.03,60.69,7.73
2022,2,22,15,3.77,63.94,7.08
2022,2,22,16,3.19,70.06,6.2
2022,2,22,17,1.96,82.69,4.76
2022,2,22,18,1.52,90.56,3.81
2022,2,22,19,1.4,93.31,3.49
2022,2,22,20,1.17,95.69,3.06
